rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord
20200427000778,11011,2019,01107665,900250,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 8 기,2019.12.31 현재,"1,080,830,523",제 7 기,2018.12.31 현재,"946,509,662",제 6 기,2017.12.31 현재,"801,352,549",17
20200427000778,11011,2019,01107665,900250,CFS,연결재무제표,BS,재무상태표,자본총계,제 8 기,2019.12.31 현재,"1,599,015,036",제 7 기,2018.12.31 현재,"1,463,198,201",제 6 기,2017.12.31 현재,"1,318,041,088",21
20200427000778,11011,2019,01107665,900250,CFS,연결재무제표,IS,손익계산서,매출액,제 8 기,2019.01.01 ~ 2019.12.31,"501,794,240",제 7 기,2018.01.01 ~ 2018.12.31,"456,949,398",제 6 기,2017.01.01 ~ 2017.12.31,"426,778,293",23
20200427000778,11011,2019,01107665,900250,CFS,연결재무제표,IS,손익계산서,영업이익,제 8 기,2019.01.01 ~ 2019.12.31,"169,263,314",제 7 기,2018.01.01 ~ 2018.12.31,"189,363,235",제 6 기,2017.01.01 ~ 2017.12.31,"204,568,376",25
20200427000778,11011,2019,01107665,900250,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 8 기,2019.01.01 ~ 2019.12.31,"162,526,470",제 7 기,2018.01.01 ~ 2018.12.31,"182,317,858",제 6 기,2017.01.01 ~ 2017.12.31,"205,362,768",27
20200427000778,11011,2019,01107665,900250,CFS,연결재무제표,IS,손익계산서,당기순이익,제 8 기,2019.01.01 ~ 2019.12.31,"133,842,341",제 7 기,2018.01.01 ~ 2018.12.31,"151,157,112",제 6 기,2017.01.01 ~ 2017.12.31,"169,466,474",29
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,유동자산,제 7 기,2019.12.31 현재,"1,344,805,928",제 6 기,2018.12.31 현재,"1,286,343,590",제 5 기,2017.12.31 현재,"1,110,022,259",1
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,비유동자산,제 7 기,2019.12.31 현재,"477,817,042",제 6 기,2018.12.31 현재,"387,237,431",제 5 기,2017.12.31 현재,"335,850,979",3
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,자산총계,제 7 기,2019.12.31 현재,"1,822,622,970",제 6 기,2018.12.31 현재,"1,673,581,021",제 5 기,2017.12.31 현재,"1,445,873,238",5
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,유동부채,제 7 기,2019.12.31 현재,"144,751,226",제 6 기,2018.12.31 현재,"165,978,014",제 5 기,2017.12.31 현재,"171,023,169",7
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,비유동부채,제 7 기,2019.12.31 현재,"8,951,430",제 6 기,2018.12.31 현재,"841,195",제 5 기,2017.12.31 현재,"1,859,532",9
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,부채총계,제 7 기,2019.12.31 현재,"153,702,656",제 6 기,2018.12.31 현재,"166,819,209",제 5 기,2017.12.31 현재,"172,882,701",11
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,자본금,제 7 기,2019.12.31 현재,"346,362,612",제 6 기,2018.12.31 현재,"346,362,612",제 5 기,2017.12.31 현재,"346,362,612",13
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 7 기,2019.12.31 현재,"1,209,890,211",제 6 기,2018.12.31 현재,"1,072,960,095",제 5 기,2017.12.31 현재,"868,435,747",17
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,자본총계,제 7 기,2019.12.31 현재,"1,668,920,314",제 6 기,2018.12.31 현재,"1,506,761,812",제 5 기,2017.12.31 현재,"1,272,990,537",21
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,IS,손익계산서,매출액,제 7 기,2019.01.01 ~ 2019.12.31,"1,777,226,955",제 6 기,2018.01.01 ~ 2018.12.31,"1,442,325,933",제 5 기,2017.01.01 ~ 2017.12.31,"1,180,658,714",23
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,IS,손익계산서,영업이익,제 7 기,2019.01.01 ~ 2019.12.31,"272,242,809",제 6 기,2018.01.01 ~ 2018.12.31,"366,672,064",제 5 기,2017.01.01 ~ 2017.12.31,"362,591,759",25
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 7 기,2019.01.01 ~ 2019.12.31,"273,251,848",제 6 기,2018.01.01 ~ 2018.12.31,"374,366,010",제 5 기,2017.01.01 ~ 2017.12.31,"358,630,178",27
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,IS,손익계산서,당기순이익,제 7 기,2019.01.01 ~ 2019.12.31,"188,634,515",제 6 기,2018.01.01 ~ 2018.12.31,"264,760,115",제 5 기,2017.01.01 ~ 2017.12.31,"258,240,335",29
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,유동자산,제 7 기,2019.12.31 현재,"1,344,805,928",제 6 기,2018.12.31 현재,"1,286,343,590",제 5 기,2017.12.31 현재,"1,110,022,259",1
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,비유동자산,제 7 기,2019.12.31 현재,"477,817,042",제 6 기,2018.12.31 현재,"387,237,431",제 5 기,2017.12.31 현재,"335,850,979",3
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,자산총계,제 7 기,2019.12.31 현재,"1,822,622,970",제 6 기,2018.12.31 현재,"1,673,581,021",제 5 기,2017.12.31 현재,"1,445,873,238",5
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,유동부채,제 7 기,2019.12.31 현재,"144,751,226",제 6 기,2018.12.31 현재,"165,978,014",제 5 기,2017.12.31 현재,"171,023,169",7
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,비유동부채,제 7 기,2019.12.31 현재,"8,951,430",제 6 기,2018.12.31 현재,"841,195",제 5 기,2017.12.31 현재,"1,859,532",9
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,부채총계,제 7 기,2019.12.31 현재,"153,702,656",제 6 기,2018.12.31 현재,"166,819,209",제 5 기,2017.12.31 현재,"172,882,701",11
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,자본금,제 7 기,2019.12.31 현재,"346,362,612",제 6 기,2018.12.31 현재,"346,362,612",제 5 기,2017.12.31 현재,"346,362,612",13
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 7 기,2019.12.31 현재,"1,209,890,211",제 6 기,2018.12.31 현재,"1,072,960,095",제 5 기,2017.12.31 현재,"868,435,747",17
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,BS,재무상태표,자본총계,제 7 기,2019.12.31 현재,"1,668,920,314",제 6 기,2018.12.31 현재,"1,506,761,812",제 5 기,2017.12.31 현재,"1,272,990,537",21
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,IS,손익계산서,매출액,제 7 기,2019.01.01 ~ 2019.12.31,"1,777,226,955",제 6 기,2018.01.01 ~ 2018.12.31,"1,442,325,933",제 5 기,2017.01.01 ~ 2017.12.31,"1,180,658,714",23
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,IS,손익계산서,영업이익,제 7 기,2019.01.01 ~ 2019.12.31,"272,242,809",제 6 기,2018.01.01 ~ 2018.12.31,"366,672,064",제 5 기,2017.01.01 ~ 2017.12.31,"362,591,759",25
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 7 기,2019.01.01 ~ 2019.12.31,"273,251,848",제 6 기,2018.01.01 ~ 2018.12.31,"374,366,010",제 5 기,2017.01.01 ~ 2017.12.31,"358,630,178",27
20200529000745,11011,2019,01169434,900300,CFS,연결재무제표,IS,손익계산서,당기순이익,제 7 기,2019.01.01 ~ 2019.12.31,"188,634,515",제 6 기,2018.01.01 ~ 2018.12.31,"264,760,115",제 5 기,2017.01.01 ~ 2017.12.31,"258,240,335",29
20200330001372,11011,2019,00171265,034230,CFS,연결재무제표,BS,재무상태표,유동자산,제 49 기,2019.12.31 현재,"498,624,595,905",제 48 기,2018.12.31 현재,"327,545,212,242",제 47 기,2017.12.31 현재,"344,658,525,309",1
20200330001372,11011,2019,00171265,034230,CFS,연결재무제표,BS,재무상태표,비유동자산,제 49 기,2019.12.31 현재,"2,938,157,892,016",제 48 기,2018.12.31 현재,"2,823,222,194,286",제 47 기,2017.12.31 현재,"2,090,665,466,337",3
