rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,ord,thstrm_add_amount,frmtrm_add_amount
20210517001065,11014,2021,00814786,131100,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 15 기3분기,2020.07.01 ~ 2021.03.31,"-3,781,708,115",제 14 기3분기,2019.07.01 ~ 2020.03.31,"-4,687,879,760",27,"-16,689,117,472","-13,117,451,001"
20210517001065,11014,2021,00814786,131100,CFS,연결재무제표,IS,손익계산서,당기순이익,제 15 기3분기,2020.07.01 ~ 2021.03.31,"-3,781,708,115",제 14 기3분기,2019.07.01 ~ 2020.03.31,"-4,697,795,460",29,"-16,689,117,472","-13,012,758,681"
20210517001065,11014,2021,00814786,131100,OFS,재무제표,BS,재무상태표,유동자산,제 15 기3분기말,2021.03.31 현재,"20,187,882,627",제 14 기말,2020.06.30 현재,"20,791,836,833",2,,
20210517001065,11014,2021,00814786,131100,OFS,재무제표,BS,재무상태표,비유동자산,제 15 기3분기말,2021.03.31 현재,"36,024,953,643",제 14 기말,2020.06.30 현재,"32,680,511,131",4,,
20210517001065,11014,2021,00814786,131100,OFS,재무제표,BS,재무상태표,자산총계,제 15 기3분기말,2021.03.31 현재,"56,212,836,270",제 14 기말,2020.06.30 현재,"53,472,347,964",6,,
20210517001065,11014,2021,00814786,131100,OFS,재무제표,BS,재무상태표,유동부채,제 15 기3분기말,2021.03.31 현재,"21,031,609,226",제 14 기말,2020.06.30 현재,"37,245,753,857",8,,
20210517001065,11014,2021,00814786,131100,OFS,재무제표,BS,재무상태표,비유동부채,제 15 기3분기말,2021.03.31 현재,"777,320,520",제 14 기말,2020.06.30 현재,"1,050,266,231",10,,
20210517001065,11014,2021,00814786,131100,OFS,재무제표,BS,재무상태표,부채총계,제 15 기3분기말,2021.03.31 현재,"21,808,929,746",제 14 기말,2020.06.30 현재,"38,296,020,088",12,,
20210517001065,11014,2021,00814786,131100,OFS,재무제표,BS,재무상태표,자본금,제 15 기3분기말,2021.03.31 현재,"4,369,348,500",제 14 기말,2020.06.30 현재,"2,926,908,400",15,,
20210517001065,11014,2021,00814786,131100,OFS,재무제표,BS,재무상태표,이익잉여금,제 15 기3분기말,2021.03.31 현재,"-94,459,385,626",제 14 기말,2020.06.30 현재,"-77,740,763,585",19,,
20210517001065,11014,2021,00814786,131100,OFS,재무제표,BS,재무상태표,자본총계,제 15 기3분기말,2021.03.31 현재,"34,403,906,524",제 14 기말,2020.06.30 현재,"15,176,327,876",22,,
20210517001065,11014,2021,00814786,131100,OFS,재무제표,IS,손익계산서,매출액,제 15 기3분기,2020.07.01 ~ 2021.03.31,"3,540,435,179",제 14 기3분기,2019.07.01 ~ 2020.03.31,"3,293,194,024",24,"14,636,153,443","17,010,899,607"
20210517001065,11014,2021,00814786,131100,OFS,재무제표,IS,손익계산서,영업이익,제 15 기3분기,2020.07.01 ~ 2021.03.31,"-1,199,500,381",제 14 기3분기,2019.07.01 ~ 2020.03.31,"-4,230,832,862",26,"-5,480,684,235","-8,866,946,950"
20210517001065,11014,2021,00814786,131100,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 15 기3분기,2020.07.01 ~ 2021.03.31,"-3,911,946,379",제 14 기3분기,2019.07.01 ~ 2020.03.31,"-4,570,530,665",28,"-16,718,622,041","-12,682,396,237"
20210517001065,11014,2021,00814786,131100,OFS,재무제표,IS,손익계산서,당기순이익,제 15 기3분기,2020.07.01 ~ 2021.03.31,"-3,911,946,379",제 14 기3분기,2019.07.01 ~ 2020.03.31,"-4,570,530,665",30,"-16,718,622,041","-12,682,396,237"
20210517001950,11014,2021,00136341,005390,CFS,연결재무제표,BS,재무상태표,유동자산,제 54 기3분기말,2021.03.31 현재,"487,518,595,699",제 53 기말,2020.06.30 현재,"469,152,581,769",1,,
20210517001950,11014,2021,00136341,005390,CFS,연결재무제표,BS,재무상태표,비유동자산,제 54 기3분기말,2021.03.31 현재,"389,967,817,574",제 53 기말,2020.06.30 현재,"357,283,439,270",3,,
20210517001950,11014,2021,00136341,005390,CFS,연결재무제표,BS,재무상태표,자산총계,제 54 기3분기말,2021.03.31 현재,"877,486,413,273",제 53 기말,2020.06.30 현재,"826,436,021,039",5,,
20210517001950,11014,2021,00136341,005390,CFS,연결재무제표,BS,재무상태표,유동부채,제 54 기3분기말,2021.03.31 현재,"425,829,712,805",제 53 기말,2020.06.30 현재,"446,805,627,132",7,,
20210517001950,11014,2021,00136341,005390,CFS,연결재무제표,BS,재무상태표,비유동부채,제 54 기3분기말,2021.03.31 현재,"197,532,864,321",제 53 기말,2020.06.30 현재,"142,225,762,413",9,,
20210517001950,11014,2021,00136341,005390,CFS,연결재무제표,BS,재무상태표,부채총계,제 54 기3분기말,2021.03.31 현재,"623,362,577,126",제 53 기말,2020.06.30 현재,"589,031,389,545",11,,
20210517001950,11014,2021,00136341,005390,CFS,연결재무제표,BS,재무상태표,자본금,제 54 기3분기말,2021.03.31 현재,"71,854,195,000",제 53 기말,2020.06.30 현재,"71,854,195,000",13,,
20210517001950,11014,2021,00136341,005390,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 54 기3분기말,2021.03.31 현재,"112,988,010,575",제 53 기말,2020.06.30 현재,"94,703,081,020",17,,
20210517001950,11014,2021,00136341,005390,CFS,연결재무제표,BS,재무상태표,자본총계,제 54 기3분기말,2021.03.31 현재,"254,123,836,147",제 53 기말,2020.06.30 현재,"237,404,631,494",21,,
20210517001950,11014,2021,00136341,005390,CFS,연결재무제표,IS,손익계산서,매출액,제 54 기3분기,2020.07.01 ~ 2021.03.31,"263,550,096,889",제 53 기3분기,2019.07.01 ~ 2020.03.31,"212,311,396,299",23,"899,472,820,922","784,529,913,949"
20210517001950,11014,2021,00136341,005390,CFS,연결재무제표,IS,손익계산서,영업이익,제 54 기3분기,2020.07.01 ~ 2021.03.31,"9,406,620,826",제 53 기3분기,2019.07.01 ~ 2020.03.31,"-6,754,058,960",25,"40,770,458,633","32,729,045,748"
20210517001950,11014,2021,00136341,005390,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 54 기3분기,2020.07.01 ~ 2021.03.31,"1,838,829,274",제 53 기3분기,2019.07.01 ~ 2020.03.31,"-12,573,557,788",27,"27,720,932,677","7,724,106,423"
20210517001950,11014,2021,00136341,005390,CFS,연결재무제표,IS,손익계산서,당기순이익,제 54 기3분기,2020.07.01 ~ 2021.03.31,"1,010,542,875",제 53 기3분기,2019.07.01 ~ 2020.03.31,"-11,124,903,888",29,"18,284,929,555","2,281,653,606"
20210517001950,11014,2021,00136341,005390,OFS,재무제표,BS,재무상태표,유동자산,제 54 기3분기말,2021.03.31 현재,"472,982,919,715",제 53 기말,2020.06.30 현재,"458,141,521,344",2,,
20210517001950,11014,2021,00136341,005390,OFS,재무제표,BS,재무상태표,비유동자산,제 54 기3분기말,2021.03.31 현재,"393,848,232,375",제 53 기말,2020.06.30 현재,"350,397,633,650",4,,
20210517001950,11014,2021,00136341,005390,OFS,재무제표,BS,재무상태표,자산총계,제 54 기3분기말,2021.03.31 현재,"866,831,152,090",제 53 기말,2020.06.30 현재,"808,539,154,994",6,,
20210517001950,11014,2021,00136341,005390,OFS,재무제표,BS,재무상태표,유동부채,제 54 기3분기말,2021.03.31 현재,"417,468,330,702",제 53 기말,2020.06.30 현재,"433,168,833,240",8,,
20210517001950,11014,2021,00136341,005390,OFS,재무제표,BS,재무상태표,비유동부채,제 54 기3분기말,2021.03.31 현재,"193,116,725,031",제 53 기말,2020.06.30 현재,"135,791,507,905",10,,
20210517001950,11014,2021,00136341,005390,OFS,재무제표,BS,재무상태표,부채총계,제 54 기3분기말,2021.03.31 현재,"610,585,055,733",제 53 기말,2020.06.30 현재,"568,960,341,145",12,,
20210517001950,11014,2021,00136341,005390,OFS,재무제표,BS,재무상태표,자본금,제 54 기3분기말,2021.03.31 현재,"71,854,195,000",제 53 기말,2020.06.30 현재,"71,854,195,000",15,,
20210517001950,11014,2021,00136341,005390,OFS,재무제표,BS,재무상태표,이익잉여금,제 54 기3분기말,2021.03.31 현재,"115,147,542,970",제 53 기말,2020.06.30 현재,"96,672,139,605",19,,
20210517001950,11014,2021,00136341,005390,OFS,재무제표,BS,재무상태표,자본총계,제 54 기3분기말,2021.03.31 현재,"256,246,096,357",제 53 기말,2020.06.30 현재,"239,578,813,849",22,,
20210517001950,11014,2021,00136341,005390,OFS,재무제표,IS,손익계산서,매출액,제 54 기3분기,2020.07.01 ~ 2021.03.31,"263,587,388,920",제 53 기3분기,2019.07.01 ~ 2020.03.31,"215,642,275,622",24,"898,469,732,184","783,192,349,763"
20210517001950,11014,2021,00136341,005390,OFS,재무제표,IS,손익계산서,영업이익,제 54 기3분기,2020.07.01 ~ 2021.03.31,"9,606,977,426",제 53 기3분기,2019.07.01 ~ 2020.03.31,"-5,866,750,741",26,"48,337,895,363","40,198,685,296"
20210517001950,11014,2021,00136341,005390,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 54 기3분기,2020.07.01 ~ 2021.03.31,"1,220,325,170",제 53 기3분기,2019.07.01 ~ 2020.03.31,"-11,679,459,790",28,"29,341,889,272","8,332,076,085"
20210517001950,11014,2021,00136341,005390,OFS,재무제표,IS,손익계산서,당기순이익,제 54 기3분기,2020.07.01 ~ 2021.03.31,"397,560,189",제 53 기3분기,2019.07.01 ~ 2020.03.31,"-10,230,805,890",30,"20,072,916,767","2,889,623,268"
20210517001322,11014,2021,00367385,097870,CFS,연결재무제표,BS,재무상태표,유동자산,제 38 기3분기말,2021.03.31 현재,"32,876,385,431",제 37 기말,2020.06.30 현재,"39,471,517,591",1,,
20210517001322,11014,2021,00367385,097870,CFS,연결재무제표,BS,재무상태표,비유동자산,제 38 기3분기말,2021.03.31 현재,"38,615,873,942",제 37 기말,2020.06.30 현재,"32,835,245,370",3,,
20210517001322,11014,2021,00367385,097870,CFS,연결재무제표,BS,재무상태표,자산총계,제 38 기3분기말,2021.03.31 현재,"71,492,259,373",제 37 기말,2020.06.30 현재,"72,306,762,961",5,,
20210517001322,11014,2021,00367385,097870,CFS,연결재무제표,BS,재무상태표,유동부채,제 38 기3분기말,2021.03.31 현재,"8,102,773,303",제 37 기말,2020.06.30 현재,"8,730,658,025",7,,
20210517001322,11014,2021,00367385,097870,CFS,연결재무제표,BS,재무상태표,비유동부채,제 38 기3분기말,2021.03.31 현재,"1,447,053,566",제 37 기말,2020.06.30 현재,"1,597,120,570",9,,
20210517001322,11014,2021,00367385,097870,CFS,연결재무제표,BS,재무상태표,부채총계,제 38 기3분기말,2021.03.31 현재,"9,549,826,869",제 37 기말,2020.06.30 현재,"10,327,778,595",11,,
20210517001322,11014,2021,00367385,097870,CFS,연결재무제표,BS,재무상태표,자본금,제 38 기3분기말,2021.03.31 현재,"4,245,000,000",제 37 기말,2020.06.30 현재,"4,245,000,000",13,,
20210517001322,11014,2021,00367385,097870,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 38 기3분기말,2021.03.31 현재,"52,180,942,210",제 37 기말,2020.06.30 현재,"51,909,799,573",17,,
20210517001322,11014,2021,00367385,097870,CFS,연결재무제표,BS,재무상태표,자본총계,제 38 기3분기말,2021.03.31 현재,"61,942,432,504",제 37 기말,2020.06.30 현재,"61,978,984,366",21,,
20210517001322,11014,2021,00367385,097870,CFS,연결재무제표,IS,손익계산서,매출액,제 38 기3분기,2020.07.01 ~ 2021.03.31,"8,202,473,703",제 37 기3분기,2019.07.01 ~ 2020.03.31,"10,325,873,372",23,"17,129,946,924","19,042,808,014"
20210517001322,11014,2021,00367385,097870,CFS,연결재무제표,IS,손익계산서,영업이익,제 38 기3분기,2020.07.01 ~ 2021.03.31,"860,933,850",제 37 기3분기,2019.07.01 ~ 2020.03.31,"1,591,272,889",25,"295,574,505","1,373,018,108"
20210517001322,11014,2021,00367385,097870,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 38 기3분기,2020.07.01 ~ 2021.03.31,"811,090,927",제 37 기3분기,2019.07.01 ~ 2020.03.31,"1,381,950,589",27,"1,013,419,873","1,133,297,311"
20210517001322,11014,2021,00367385,097870,CFS,연결재무제표,IS,손익계산서,당기순이익,제 38 기3분기,2020.07.01 ~ 2021.03.31,"733,850,916",제 37 기3분기,2019.07.01 ~ 2020.03.31,"1,240,498,861",29,"946,023,543","1,009,589,705"
20210517001322,11014,2021,00367385,097870,OFS,재무제표,BS,재무상태표,유동자산,제 38 기3분기말,2021.03.31 현재,"30,112,657,593",제 37 기말,2020.06.30 현재,"37,076,411,266",2,,
20210517001322,11014,2021,00367385,097870,OFS,재무제표,BS,재무상태표,비유동자산,제 38 기3분기말,2021.03.31 현재,"37,262,301,863",제 37 기말,2020.06.30 현재,"31,839,939,269",4,,
20210517001322,11014,2021,00367385,097870,OFS,재무제표,BS,재무상태표,자산총계,제 38 기3분기말,2021.03.31 현재,"67,374,959,456",제 37 기말,2020.06.30 현재,"68,916,350,535",6,,
20210517001322,11014,2021,00367385,097870,OFS,재무제표,BS,재무상태표,유동부채,제 38 기3분기말,2021.03.31 현재,"6,881,173,200",제 37 기말,2020.06.30 현재,"8,492,801,171",8,,
20210517001322,11014,2021,00367385,097870,OFS,재무제표,BS,재무상태표,비유동부채,제 38 기3분기말,2021.03.31 현재,"834,155,700",제 37 기말,2020.06.30 현재,"850,308,767",10,,
20210517001322,11014,2021,00367385,097870,OFS,재무제표,BS,재무상태표,부채총계,제 38 기3분기말,2021.03.31 현재,"7,715,328,900",제 37 기말,2020.06.30 현재,"9,343,109,938",12,,
20210517001322,11014,2021,00367385,097870,OFS,재무제표,BS,재무상태표,자본금,제 38 기3분기말,2021.03.31 현재,"4,245,000,000",제 37 기말,2020.06.30 현재,"4,245,000,000",15,,
20210517001322,11014,2021,00367385,097870,OFS,재무제표,BS,재무상태표,이익잉여금,제 38 기3분기말,2021.03.31 현재,"50,948,440,163",제 37 기말,2020.06.30 현재,"50,862,050,204",19,,
20210517001322,11014,2021,00367385,097870,OFS,재무제표,BS,재무상태표,자본총계,제 38 기3분기말,2021.03.31 현재,"59,659,630,556",제 37 기말,2020.06.30 현재,"59,573,240,597",22,,
20210517001322,11014,2021,00367385,097870,OFS,재무제표,IS,손익계산서,매출액,제 38 기3분기,2020.07.01 ~ 2021.03.31,"7,609,808,083",제 37 기3분기,2019.07.01 ~ 2020.03.31,"9,865,761,249",24,"16,236,055,917","18,575,391,299"
20210517001322,11014,2021,00367385,097870,OFS,재무제표,IS,손익계산서,영업이익,제 38 기3분기,2020.07.01 ~ 2021.03.31,"697,951,103",제 37 기3분기,2019.07.01 ~ 2020.03.31,"1,317,893,503",26,"243,319,305","1,004,708,582"
20210517001322,11014,2021,00367385,097870,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 38 기3분기,2020.07.01 ~ 2021.03.31,"649,084,956",제 37 기3분기,2019.07.01 ~ 2020.03.31,"1,108,858,262",28,"954,606,969","1,014,474,260"
20210517001322,11014,2021,00367385,097870,OFS,재무제표,IS,손익계산서,당기순이익,제 38 기3분기,2020.07.01 ~ 2021.03.31,"558,904,719",제 37 기3분기,2019.07.01 ~ 2020.03.31,"954,466,308",30,"848,389,959","884,686,026"
20210517001912,11014,2021,01105621,227950,CFS,연결재무제표,BS,재무상태표,유동자산,제 7 기3분기말,2021.03.31 현재,"40,655,744,515",제 6 기말,2020.06.30 현재,"30,900,791,477",1,,
20210517001912,11014,2021,01105621,227950,CFS,연결재무제표,BS,재무상태표,비유동자산,제 7 기3분기말,2021.03.31 현재,"85,964,258,522",제 6 기말,2020.06.30 현재,"78,111,316,023",3,,
20210517001912,11014,2021,01105621,227950,CFS,연결재무제표,BS,재무상태표,자산총계,제 7 기3분기말,2021.03.31 현재,"126,620,003,037",제 6 기말,2020.06.30 현재,"109,012,107,500",5,,
20210517001912,11014,2021,01105621,227950,CFS,연결재무제표,BS,재무상태표,유동부채,제 7 기3분기말,2021.03.31 현재,"32,864,971,835",제 6 기말,2020.06.30 현재,"61,169,913,445",7,,
20210517001912,11014,2021,01105621,227950,CFS,연결재무제표,BS,재무상태표,비유동부채,제 7 기3분기말,2021.03.31 현재,"20,607,956,993",제 6 기말,2020.06.30 현재,"2,069,052,044",9,,
20210517001912,11014,2021,01105621,227950,CFS,연결재무제표,BS,재무상태표,부채총계,제 7 기3분기말,2021.03.31 현재,"53,472,928,828",제 6 기말,2020.06.30 현재,"63,238,965,489",11,,
20210517001912,11014,2021,01105621,227950,CFS,연결재무제표,BS,재무상태표,자본금,제 7 기3분기말,2021.03.31 현재,"5,861,647,800",제 6 기말,2020.06.30 현재,"3,989,633,100",13,,
20210517001912,11014,2021,01105621,227950,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 7 기3분기말,2021.03.31 현재,"-27,195,051,355",제 6 기말,2020.06.30 현재,"-25,282,891,705",17,,
20210517001912,11014,2021,01105621,227950,CFS,연결재무제표,BS,재무상태표,자본총계,제 7 기3분기말,2021.03.31 현재,"73,147,074,209",제 6 기말,2020.06.30 현재,"45,773,142,011",21,,
20210517001912,11014,2021,01105621,227950,CFS,연결재무제표,IS,손익계산서,매출액,제 7 기3분기,2020.07.01 ~ 2021.03.31,"12,512,689,981",제 6 기3분기,2019.07.01 ~ 2020.03.31,"22,082,223,290",23,"25,414,815,202","38,289,504,757"
20210517001912,11014,2021,01105621,227950,CFS,연결재무제표,IS,손익계산서,영업이익,제 7 기3분기,2020.07.01 ~ 2021.03.31,"850,511,215",제 6 기3분기,2019.07.01 ~ 2020.03.31,"1,097,582,717",25,"-2,172,278,734","936,511,309"
20210517001912,11014,2021,01105621,227950,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 7 기3분기,2020.07.01 ~ 2021.03.31,"-2,336,016,182",제 6 기3분기,2019.07.01 ~ 2020.03.31,"-356,319,442",27,"-1,902,064,195","-5,668,817,636"
20210517001912,11014,2021,01105621,227950,CFS,연결재무제표,IS,손익계산서,당기순이익,제 7 기3분기,2020.07.01 ~ 2021.03.31,"-2,036,498,652",제 6 기3분기,2019.07.01 ~ 2020.03.31,"-163,989,452",29,"-1,980,064,922","-5,490,808,647"
20210517001912,11014,2021,01105621,227950,OFS,재무제표,BS,재무상태표,유동자산,제 7 기3분기말,2021.03.31 현재,"37,967,650,571",제 6 기말,2020.06.30 현재,"27,755,819,144",2,,
20210517001912,11014,2021,01105621,227950,OFS,재무제표,BS,재무상태표,비유동자산,제 7 기3분기말,2021.03.31 현재,"87,734,689,995",제 6 기말,2020.06.30 현재,"79,880,944,370",4,,
20210517001912,11014,2021,01105621,227950,OFS,재무제표,BS,재무상태표,자산총계,제 7 기3분기말,2021.03.31 현재,"125,702,340,566",제 6 기말,2020.06.30 현재,"107,636,763,514",6,,
20210517001912,11014,2021,01105621,227950,OFS,재무제표,BS,재무상태표,유동부채,제 7 기3분기말,2021.03.31 현재,"31,193,824,587",제 6 기말,2020.06.30 현재,"59,405,650,202",8,,
20210517001912,11014,2021,01105621,227950,OFS,재무제표,BS,재무상태표,비유동부채,제 7 기3분기말,2021.03.31 현재,"20,448,621,907",제 6 기말,2020.06.30 현재,"1,905,594,979",10,,
20210517001912,11014,2021,01105621,227950,OFS,재무제표,BS,재무상태표,부채총계,제 7 기3분기말,2021.03.31 현재,"51,642,446,494",제 6 기말,2020.06.30 현재,"61,311,245,181",12,,
20210517001912,11014,2021,01105621,227950,OFS,재무제표,BS,재무상태표,자본금,제 7 기3분기말,2021.03.31 현재,"5,861,647,800",제 6 기말,2020.06.30 현재,"3,989,633,100",15,,
20210517001912,11014,2021,01105621,227950,OFS,재무제표,BS,재무상태표,이익잉여금,제 7 기3분기말,2021.03.31 현재,"-25,990,829,651",제 6 기말,2020.06.30 현재,"-24,372,494,758",19,,
20210517001912,11014,2021,01105621,227950,OFS,재무제표,BS,재무상태표,자본총계,제 7 기3분기말,2021.03.31 현재,"74,059,894,072",제 6 기말,2020.06.30 현재,"46,325,518,333",22,,
20210517001912,11014,2021,01105621,227950,OFS,재무제표,IS,손익계산서,매출액,제 7 기3분기,2020.07.01 ~ 2021.03.31,"10,801,793,011",제 6 기3분기,2019.07.01 ~ 2020.03.31,"19,739,771,258",24,"21,012,661,602","28,539,675,179"
20210517001912,11014,2021,01105621,227950,OFS,재무제표,IS,손익계산서,영업이익,제 7 기3분기,2020.07.01 ~ 2021.03.31,"1,087,251,064",제 6 기3분기,2019.07.01 ~ 2020.03.31,"1,404,845,315",26,"-1,626,415,351","984,601,089"
20210517001912,11014,2021,01105621,227950,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 7 기3분기,2020.07.01 ~ 2021.03.31,"-2,031,703,919",제 6 기3분기,2019.07.01 ~ 2020.03.31,"-57,100,325",28,"-1,197,227,818","-5,579,785,574"
20210517001912,11014,2021,01105621,227950,OFS,재무제표,IS,손익계산서,당기순이익,제 7 기3분기,2020.07.01 ~ 2021.03.31,"-1,994,000,204",제 6 기3분기,2019.07.01 ~ 2020.03.31,"-26,403,702",30,"-1,618,334,892","-5,551,091,838"
20210517001091,11014,2021,00138747,050860,OFS,재무제표,BS,재무상태표,유동자산,제 43 기3분기말,2021.03.31 현재,"138,619,850,727",제 42 기말,2020.06.30 현재,"89,150,313,845",2,,
20210517001091,11014,2021,00138747,050860,OFS,재무제표,BS,재무상태표,비유동자산,제 43 기3분기말,2021.03.31 현재,"44,649,454,483",제 42 기말,2020.06.30 현재,"46,982,867,535",4,,
20210517001091,11014,2021,00138747,050860,OFS,재무제표,BS,재무상태표,자산총계,제 43 기3분기말,2021.03.31 현재,"183,269,305,210",제 42 기말,2020.06.30 현재,"136,133,181,380",6,,
20210517001091,11014,2021,00138747,050860,OFS,재무제표,BS,재무상태표,유동부채,제 43 기3분기말,2021.03.31 현재,"79,733,864,740",제 42 기말,2020.06.30 현재,"35,184,933,607",8,,
20210517001091,11014,2021,00138747,050860,OFS,재무제표,BS,재무상태표,비유동부채,제 43 기3분기말,2021.03.31 현재,"3,529,633,473",제 42 기말,2020.06.30 현재,"2,300,841,712",10,,
20210517001091,11014,2021,00138747,050860,OFS,재무제표,BS,재무상태표,부채총계,제 43 기3분기말,2021.03.31 현재,"83,263,498,213",제 42 기말,2020.06.30 현재,"37,485,775,319",12,,
20210517001091,11014,2021,00138747,050860,OFS,재무제표,BS,재무상태표,자본금,제 43 기3분기말,2021.03.31 현재,"8,750,000,000",제 42 기말,2020.06.30 현재,"8,750,000,000",15,,
20210517001091,11014,2021,00138747,050860,OFS,재무제표,BS,재무상태표,이익잉여금,제 43 기3분기말,2021.03.31 현재,"63,342,873,992",제 42 기말,2020.06.30 현재,"61,984,473,056",19,,
20210517001091,11014,2021,00138747,050860,OFS,재무제표,BS,재무상태표,자본총계,제 43 기3분기말,2021.03.31 현재,"100,005,806,997",제 42 기말,2020.06.30 현재,"98,647,406,061",22,,
20210517001091,11014,2021,00138747,050860,OFS,재무제표,IS,손익계산서,매출액,제 43 기3분기,2020.07.01 ~ 2021.03.31,"40,480,411,031",제 42 기3분기,2019.07.01 ~ 2020.03.31,"43,720,283,010",24,"68,887,407,487","72,733,323,609"
20210517001091,11014,2021,00138747,050860,OFS,재무제표,IS,손익계산서,영업이익,제 43 기3분기,2020.07.01 ~ 2021.03.31,"3,816,055,467",제 42 기3분기,2019.07.01 ~ 2020.03.31,"4,647,295,656",26,"2,403,638,125","2,103,758,547"
20210517001091,11014,2021,00138747,050860,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 43 기3분기,2020.07.01 ~ 2021.03.31,"4,025,561,604",제 42 기3분기,2019.07.01 ~ 2020.03.31,"-1,107,860,636",28,"2,778,331,288","-2,493,009,053"
20210517001091,11014,2021,00138747,050860,OFS,재무제표,IS,손익계산서,당기순이익,제 43 기3분기,2020.07.01 ~ 2021.03.31,"3,185,247,406",제 42 기3분기,2019.07.01 ~ 2020.03.31,"-817,886,402",30,"2,276,145,327","-1,766,614,400"
20210517000951,11014,2021,00441243,093240,CFS,연결재무제표,BS,재무상태표,유동자산,제 20 기3분기말,2021.03.31 현재,"92,228,724,918",제 19 기말,2020.06.30 현재,"95,188,336,416",1,,
20210517000951,11014,2021,00441243,093240,CFS,연결재무제표,BS,재무상태표,비유동자산,제 20 기3분기말,2021.03.31 현재,"27,407,734,503",제 19 기말,2020.06.30 현재,"20,703,475,397",3,,
20210517000951,11014,2021,00441243,093240,CFS,연결재무제표,BS,재무상태표,자산총계,제 20 기3분기말,2021.03.31 현재,"119,636,459,421",제 19 기말,2020.06.30 현재,"115,891,811,813",5,,
20210517000951,11014,2021,00441243,093240,CFS,연결재무제표,BS,재무상태표,유동부채,제 20 기3분기말,2021.03.31 현재,"44,195,286,428",제 19 기말,2020.06.30 현재,"41,905,275,744",7,,
20210517000951,11014,2021,00441243,093240,CFS,연결재무제표,BS,재무상태표,비유동부채,제 20 기3분기말,2021.03.31 현재,"10,814,498,456",제 19 기말,2020.06.30 현재,"11,440,482,745",9,,
20210517000951,11014,2021,00441243,093240,CFS,연결재무제표,BS,재무상태표,부채총계,제 20 기3분기말,2021.03.31 현재,"55,009,784,884",제 19 기말,2020.06.30 현재,"53,345,758,489",11,,
20210517000951,11014,2021,00441243,093240,CFS,연결재무제표,BS,재무상태표,자본금,제 20 기3분기말,2021.03.31 현재,"15,577,399,000",제 19 기말,2020.06.30 현재,"15,577,399,000",13,,
20210517000951,11014,2021,00441243,093240,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 20 기3분기말,2021.03.31 현재,"7,363,070,000",제 19 기말,2020.06.30 현재,"5,707,678,327",17,,
20210517000951,11014,2021,00441243,093240,CFS,연결재무제표,BS,재무상태표,자본총계,제 20 기3분기말,2021.03.31 현재,"64,626,674,537",제 19 기말,2020.06.30 현재,"62,546,053,324",21,,
20210517000951,11014,2021,00441243,093240,CFS,연결재무제표,IS,손익계산서,매출액,제 20 기3분기,2020.07.01 ~ 2021.03.31,"36,717,210,141",제 19 기3분기,2019.07.01 ~ 2020.03.31,"37,166,701,406",23,"106,041,084,629","113,436,131,700"
20210517000951,11014,2021,00441243,093240,CFS,연결재무제표,IS,손익계산서,영업이익,제 20 기3분기,2020.07.01 ~ 2021.03.31,"2,754,844,503",제 19 기3분기,2019.07.01 ~ 2020.03.31,"758,731,377",25,"1,793,843,560","620,764,165"
20210517000951,11014,2021,00441243,093240,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 20 기3분기,2020.07.01 ~ 2021.03.31,"1,926,898,267",제 19 기3분기,2019.07.01 ~ 2020.03.31,"-1,223,246,407",27,"1,586,181,656","-2,567,210,793"
20210517000951,11014,2021,00441243,093240,CFS,연결재무제표,IS,손익계산서,당기순이익,제 20 기3분기,2020.07.01 ~ 2021.03.31,"1,424,340,795",제 19 기3분기,2019.07.01 ~ 2020.03.31,"-1,520,813,377",29,"1,568,519,393","-2,915,797,327"
20210517000951,11014,2021,00441243,093240,OFS,재무제표,BS,재무상태표,유동자산,제 20 기3분기말,2021.03.31 현재,"57,970,284,992",제 19 기말,2020.06.30 현재,"55,752,002,351",2,,
20210517000951,11014,2021,00441243,093240,OFS,재무제표,BS,재무상태표,비유동자산,제 20 기3분기말,2021.03.31 현재,"37,916,415,182",제 19 기말,2020.06.30 현재,"33,138,636,471",4,,
20210517000951,11014,2021,00441243,093240,OFS,재무제표,BS,재무상태표,자산총계,제 20 기3분기말,2021.03.31 현재,"95,886,700,174",제 19 기말,2020.06.30 현재,"88,890,638,822",6,,
